,measure,descr,param,mean,sd,25%,75%,2.50%,97.50%,Rhat,geno,trt,Pr
"Y[4]","Rl","no_descr","posterior value",12496.219210087,1991.82383890001,11162.5443402634,13816.3038155125,8523.78436628635,16367.2307463807,1.00018276534419,"G11","25",1
"Y[5]","Rl","no_descr","posterior value",10810.6147246519,1912.02286640881,9537.21230943601,12092.5288956755,7074.71530213869,14576.991834611,1.00031032303225,"G11","Sat'd",1
"Y[6]","Rl","no_descr","posterior value",11853.2166564477,1935.31085750668,10563.4103835662,13164.5119112698,7997.14792256545,15624.8024569855,0.99993341998872,"G2","10",1
"Y[7]","Rl","no_descr","posterior value",14229.1523010677,2741.31156493137,12448.4965647328,16100.342893955,8607.08292161429,19332.4176076041,1.00012375494798,"G2","15",1
"Y[8]","Rl","no_descr","posterior value",21260.9634249797,2511.21838087719,19623.5342084563,22960.4211667578,16186.0823075423,26041.9230545207,1.00014337567635,"G2","20",1
"Y[9]","Rl","no_descr","posterior value",19083.7859550386,2372.18720113791,17495.9332598125,20705.7378443764,14303.2003785584,23579.9296303262,0.999829212789329,"G2","25",1
"Y[10]","Rl","no_descr","posterior value",13827.0393799055,2234.35768639239,12357.4060486198,15334.2503418787,9419.59168004907,18174.2629375237,1.00025675170732,"G2","Sat'd",1
"Y[11]","Rl","no_descr","posterior value",11531.6750612893,1925.62697863835,10222.0029817016,12839.5946188732,7781.25373367883,15331.4812081922,0.999910453184098,"G5","10",1
"Y[12]","Rl","no_descr","posterior value",23825.6878430674,2545.15348283847,22180.7470264534,25529.212968754,18537.2149851382,28703.5185121032,0.999999671060548,"G5","15",1
"Y[13]","Rl","no_descr","posterior value",28123.5889956227,2752.85878400739,26319.2264750425,30010.3101278005,22529.8397281364,33289.6050101056,0.999942104096778,"G5","20",1
"Y[14]","Rl","no_descr","posterior value",18156.289048706,2761.15689201569,16388.6455201415,19991.1299303186,12571.8704680173,23430.8093305087,0.999878407832225,"G5","25",1
"Y[15]","Rl","no_descr","posterior value",18478.7611841856,2352.06171519714,16966.9026844102,20051.359850626,13737.3842421559,22975.2700960486,0.999922572236283,"G5","Sat'd",1
"b[1]","Rsa","(Intercept)","beta",6.37555749870094,0.177127477193488,6.26494790336241,6.49919490077061,5.99812763132448,6.68785627026612,1.00012205953753,"none","none",1
"b[2]","Rsa","(trt)15","beta",0.461104773875894,0.231204152840941,0.308052770918136,0.608942981884387,0.00713755262509676,0.920332505222934,1.00007830194663,"none","none",1
"b[3]","Rsa","(trt)20","beta",0.919950125050776,0.208987380517139,0.778448103640881,1.05415390117839,0.527090023831161,1.34443097488881,1.00004489060594,"none","none",1
"b[4]","Rsa","(trt)25","beta",0.759702570776367,0.215500091130965,0.617411229978751,0.899148583166477,0.342011085353806,1.2002011653519,1.00012809192939,"none","none",1
"b[5]","Rsa","(trt)30","beta",0.486112519501206,0.231725629294562,0.335306688533563,0.637205806815389,0.0245021523359156,0.944395587377688,1.00000235277437,"none","none",1
"b[6]","Rsa","(geno)2","beta",0.375654667891099,0.231912317335934,0.22208886896426,0.525894687199588,-0.0835678635287448,0.838464103968243,1.00007537873301,"none","none",0.91
"b[7]","Rsa","(geno)5","beta",0.354550154686712,0.23370433154052,0.202736698180086,0.508448704229273,-0.117522251645919,0.810730960022734,1.00007333491306,"none","none",0.87
"b[8]","Rsa","(trt)15:(geno)2","beta",-0.23517756502165,0.32867004836053,-0.448082436229851,-0.0211096334858877,-0.893203752765838,0.402804506077604,1.00002485153089,"none","none",0.69
"b[9]","Rsa","(trt)20:(geno)2","beta",-0.235518113618269,0.277259234785399,-0.421082852071496,-0.0527119861135633,-0.776392065194589,0.310568630862117,1.00013893995438,"none","none",0.71
"b[10]","Rsa","(trt)25:(geno)2","beta",-0.0603199731699422,0.281977309465746,-0.24698874944405,0.125281192186186,-0.612510868205995,0.498356793871973,1.00002072906933,"none","none",0.55
"b[11]","Rsa","(trt)30:(geno)2","beta",-0.29592363525345,0.317671295882728,-0.507528945165327,-0.0814096224077238,-0.91921085513321,0.329846308447965,0.999973867373687,"none","none",0.74
"b[12]","Rsa","(trt)15:(geno)5","beta",0.256887996276778,0.295484945244573,0.0612569329511473,0.450127921968675,-0.314813915032342,0.846778872181366,0.999968659584293,"none","none",0.73
"b[13]","Rsa","(trt)20:(geno)5","beta",0.0983379677420601,0.271870661394625,-0.0796001379556359,0.275351336688625,-0.42542240830514,0.647380465927442,1.00006501580269,"none","none",0.6
"b[14]","Rsa","(trt)25:(geno)5","beta",0.0419702172725869,0.284450497730164,-0.145452028764411,0.225261334662748,-0.515810061925319,0.623507175743001,0.999957200600966,"none","none",0.55
"b[15]","Rsa","(trt)30:(geno)5","beta",0.0154662475037624,0.301526318776552,-0.186908265894391,0.215907656705535,-0.572796222019149,0.621663301321647,1.00004185685037,"none","none",0.52
"G_E[1]","Rsa","no_descr","G11[R]-G2[R]",-221.016606814121,243.381939918383,-385.738030810339,-60.1757950612293,-697.186488333036,263.871788998856,1.00015473012452,"none","none",0.73
"G_E[2]","Rsa","no_descr","G11[R]-G5",-841.569433639731,251.04101040841,-1010.7284944819,-673.978137899743,-1330.40435400775,-356.961098957489,0.999977511239234,"none","none",1
"G_E[3]","Rsa","no_descr","G2[R]-G5",-620.55282682561,257.590956812583,-792.985926564197,-447.057172139198,-1129.80928442976,-114.293799341985,1.00002899696343,"none","none",1
"T_E[1]","Rsa","no_descr","trt_effect",0.656717497301061,0.185183515174916,0.527749417781915,0.774590273924383,0.317219545396767,1.0472795117846,1.00009330908312,"none","none",1
"I_E[1]","Rsa","no_descr","int_effect",-0.0517846072835155,0.21496883059777,-0.189374013747651,0.0927949034187753,-0.486207506565754,0.356759050138416,1.00007703195296,"none","none",0.58
"Y[1]","Rsa","no_descr","posterior value",596.386779469528,102.926847925368,525.814192115408,664.606343556213,402.67413316352,802.599849472611,1.00020291015285,"G11","10",1
"Y[2]","Rsa","no_descr","posterior value",942.689939710085,143.411854226959,846.816120415818,1039.72239484388,658.165499365243,1222.08342897765,0.999963994489297,"G11","15",1
"Y[3]","Rsa","no_descr","posterior value",1483.83345975724,170.901965703375,1370.88752896949,1601.51249282536,1139.51365999768,1807.35476249713,1.00022023774421,"G11","20",1
"Y[4]","Rsa","no_descr","posterior value",1265.78655466955,158.852652914464,1163.9557706718,1373.0346095762,940.406106333403,1571.0478679248,0.999857664337008,"G11","25",1
"Y[5]","Rsa","no_descr","posterior value",967.031160278897,149.87297366646,866.663916952263,1068.24497823817,667.620255748815,1257.30488608027,0.999883617148296,"G11","Sat'd",1
"Y[6]","Rsa","no_descr","posterior value",866.289013948983,137.006378549828,773.695933901205,958.798201861819,595.26280451605,1135.48835442381,0.999937784728393,"G2","10",1
"Y[7]","Rsa","no_descr","posterior value",1088.6007174688,185.0715725109,969.238661044688,1214.30690347105,703.40604099937,1436.10541046848,0.999903669859796,"G2","15",1
"Y[8]","Rsa","no_descr","posterior value",1704.85006657137,177.555115943726,1590.34867953763,1825.55606786467,1347.58261750167,2044.24062743117,1.0000920218671,"G2","20",1
"Y[9]","Rsa","no_descr","posterior value",1729.88270606574,174.202573652918,1617.36842529795,1847.96969596739,1377.72214483532,2062.85714634778,0.999936347516471,"G2","25",1
"Y[10]","Rsa","no_descr","posterior value",1047.05868278879,160.140271815183,941.500530717845,1155.02605893208,725.189152734721,1353.41382704606,0.999907329408781,"G2","Sat'd",1
"Y[11]","Rsa","no_descr","posterior value",848.38003276286,135.337416961567,756.160178619833,939.848722349266,583.985248333122,1112.6126879736,1.00000860903316,"G5","10",1
"Y[12]","Rsa","no_descr","posterior value",1725.6027676697,174.474916168473,1610.23080456024,1843.05582485362,1370.18556940065,2062.40275895236,0.999866332354977,"G5","15",1
"Y[13]","Rsa","no_descr","posterior value",2325.40289339697,186.028093336732,2202.59224292051,2452.18730095384,1951.58951361405,2680.20009533497,0.999930096382117,"G5","20",1
"Y[14]","Rsa","no_descr","posterior value",1877.05717330337,197.015625201883,1748.32320325227,2010.37973680324,1470.22253052031,2246.31611058743,1.00001058947041,"G5","25",1
"Y[15]","Rsa","no_descr","posterior value",1392.30007718533,162.164453064575,1286.38018152022,1502.36754580815,1063.70413631723,1697.1481546296,1.00008548072808,"G5","Sat'd",1
"b[1]","Rd","(Intercept)","beta",-1.22702978043357,0.0475942449869577,-1.25739670446172,-1.19475735032532,-1.32522133778902,-1.13644632912192,1.00015894186084,"none","none",1
"b[2]","Rd","(trt)15","beta",-0.0719025766032577,0.0711166862085266,-0.118893933446,-0.0253205865823316,-0.212200688462325,0.0686032875295398,1.0001522064322,"none","none",0.76
"b[3]","Rd","(trt)20","beta",0.00775219727093442,0.0686242455818112,-0.0371762110831479,0.0538747692455887,-0.130654220521575,0.141553736241163,0.999953644729099,"none","none",0.52
"b[4]","Rd","(trt)25","beta",0.230834576219955,0.0615180119917179,0.189678578719017,0.27104276565673,0.111551437910987,0.354961477263201,1.00039547561766,"none","none",1
"b[5]","Rd","(trt)30","beta",0.105574653682161,0.0640589539305033,0.0628320808258795,0.147740733502619,-0.0206049472372129,0.232422517872749,1.00000864194919,"none","none",0.92
"b[6]","Rd","(geno)2","beta",-0.175185372262948,0.0741320465742713,-0.223707149397582,-0.124740432221318,-0.325530948617649,-0.0331969539581399,1.00015790028695,"none","none",1
"b[7]","Rd","(geno)5","beta",-0.176900633306543,0.0735530276819754,-0.224853293033805,-0.128001830785205,-0.323715936681604,-0.0320312992469833,1.00024161916743,"none","none",1
"b[8]","Rd","(trt)15:(geno)2","beta",0.023753513121521,0.112314576458333,-0.0518476713639933,0.0997639106010098,-0.198303400273019,0.240922855950651,1.00011030484508,"none","none",0.55
"b[9]","Rd","(trt)20:(geno)2","beta",0.0443706760426306,0.104681340536271,-0.0263914291813866,0.113689493502453,-0.159476234006757,0.255601094364553,1.00002864445122,"none","none",0.62
"b[10]","Rd","(trt)25:(geno)2","beta",-0.0236987075450889,0.0954057720987046,-0.0878800242703812,0.0387646279742059,-0.209907465736092,0.164720571315141,1.00032054161563,"none","none",0.56
"b[11]","Rd","(trt)30:(geno)2","beta",-0.0691980654244731,0.102534822967926,-0.137267152412106,-0.000256864165331721,-0.267774452945441,0.134330831844334,0.999875722296898,"none","none",0.67
"b[12]","Rd","(trt)15:(geno)5","beta",0.00821866811327893,0.109725621819864,-0.0639385981573565,0.082802651386401,-0.213087466652629,0.21966067302956,1.00022938354179,"none","none",0.51
"b[13]","Rd","(trt)20:(geno)5","beta",0.0480447978088079,0.104193921259655,-0.0202928249269235,0.116965882689207,-0.157821751539325,0.257058113908708,1.00003097874106,"none","none",0.62
"b[14]","Rd","(trt)25:(geno)5","beta",0.0734061499637624,0.095034590600152,0.0115490851470483,0.135901807140143,-0.114598017678864,0.258259490249742,1.00038479919318,"none","none",0.69
"b[15]","Rd","(trt)30:(geno)5","beta",-0.105200702608639,0.103169484104525,-0.174668113118004,-0.0357303846692599,-0.308730788162464,0.0944493160123105,1.00004417070836,"none","none",0.77
"G_E[1]","Rd","no_descr","G11[R]-G2[R]",0.0361930448964606,0.0203036671083548,0.0226906573863532,0.0497058178277145,-0.00378081100515529,0.0760546359891882,0.999950925976415,"none","none",0.95
"G_E[2]","Rd","no_descr","G11[R]-G5",0.0356819307093331,0.020257248962707,0.0222195033461765,0.0492511970993086,-0.00369069780960905,0.0759018343555032,0.999855560226092,"none","none",0.95
"G_E[3]","Rd","no_descr","G2[R]-G5",-0.000511114187127437,0.0199503056973065,-0.0136161397078991,0.0130484277838779,-0.0401071906223724,0.0384382553710963,0.999938913558907,"none","none",0.51
"T_E[1]","Rd","no_descr","trt_effect",0.0680647126424481,0.0529256782102763,0.0332167429243197,0.102076144567567,-0.0329064122809248,0.175202122298891,1.00017150649916,"none","none",0.84
"I_E[1]","Rd","no_descr","int_effect",-3.79588160249997e-05,0.068710243585999,-0.045577047257233,0.0457053403356421,-0.135642592342877,0.134831862100546,1.00022518342646,"none","none",0.5
"Y[1]","Rd","no_descr","posterior value",0.293493136227254,0.0139081401299989,0.284393423790758,0.30277741411171,0.265744133363229,0.320957575186943,1.00016000159145,"G11","10",1
"Y[2]","Rd","no_descr","posterior value",0.273208074585564,0.014452939564677,0.263578441862234,0.283029107523554,0.244488645389259,0.30108072839667,0.999941901895984,"G11","15",1
"Y[3]","Rd","no_descr","posterior value",0.295795217468876,0.0143756723507269,0.286408127533227,0.305508527773615,0.266848686212471,0.323460033807748,0.999991460794446,"G11","20",1
"Y[4]","Rd","no_descr","posterior value",0.369564667882387,0.0144361164331806,0.359898543239514,0.379231394346853,0.340924336889847,0.397613900184547,1.00016176860417,"G11","25",1
"Y[5]","Rd","no_descr","posterior value",0.326119326418339,0.0142673109341055,0.316733024701145,0.335813444804217,0.297630594080269,0.353138163058793,0.999859424960837,"G11","Sat'd",1
"Y[6]","Rd","no_descr","posterior value",0.246453683816446,0.0140266001421741,0.237236314090608,0.255971560982044,0.218156168050495,0.272857678802105,1.00028335036944,"G2","10",1
"Y[7]","Rd","no_descr","posterior value",0.234994334635455,0.0153881647872607,0.224870038672375,0.245550904737966,0.203649879497283,0.264212724065721,0.999952916102635,"G2","15",1
"Y[8]","Rd","no_descr","posterior value",0.259602172572416,0.014103241835629,0.250324930240443,0.26914741476658,0.231097369631883,0.286308055760481,0.999958043754947,"G2","20",1
"Y[9]","Rd","no_descr","posterior value",0.303018861706415,0.0142900258222285,0.293784920955307,0.31263562755336,0.274159481384821,0.330640355353731,0.999998273615113,"G2","25",1
"Y[10]","Rd","no_descr","posterior value",0.25556757239627,0.0142591437369483,0.246146286869158,0.265151588703776,0.226973080031526,0.282762782616611,1.00023974916816,"G2","Sat'd",1
"Y[11]","Rd","no_descr","posterior value",0.246027290251073,0.0139397758237549,0.236776758471281,0.255478842746647,0.21845761353046,0.272988614759513,0.999988740097369,"G5","10",1
"Y[12]","Rd","no_descr","posterior value",0.230906253077634,0.0140563418527095,0.221719312801745,0.240511249987517,0.202700223734659,0.2579803437164,0.999925945939687,"G5","15",1
"Y[13]","Rd","no_descr","posterior value",0.260113286759543,0.0141711604091857,0.250796438217594,0.269745765518173,0.231305707175943,0.287447267040545,0.999998266606241,"G5","20",1
"Y[14]","Rd","no_descr","posterior value",0.333336815705105,0.015500041712658,0.323390116427712,0.343707975138678,0.302021560231853,0.363355182458096,0.999991926395261,"G5","25",1
"Y[15]","Rd","no_descr","posterior value",0.246128148361276,0.014092650281056,0.236926542683457,0.255637712518546,0.21779721768895,0.273062130244535,0.999842523704943,"G5","Sat'd",1
"b[1]","Rv","(Intercept)","beta",1.366078511462,0.171944815196536,1.26092055876187,1.48611103714254,0.985150697418255,1.66607230225459,1.00022598987797,"none","none",1
"b[2]","Rv","(trt)15","beta",0.467330692950187,0.222863944967571,0.32138634107614,0.612357143256257,0.0318175779292143,0.915071470797114,1.00009652725816,"none","none",1
"b[3]","Rv","(trt)20","beta",0.985988386431424,0.199372534258128,0.851058564826102,1.11539923068839,0.612225378592454,1.39966962678067,1.00011982641415,"none","none",1
"b[4]","Rv","(trt)25","beta",1.02461025861649,0.194052188781964,0.891708189800341,1.14671987485316,0.670709420890524,1.43631914678887,1.00020892951137,"none","none",1
"b[5]","Rv","(trt)30","beta",0.626934808789417,0.21494934049928,0.487006104401328,0.763909483540556,0.205756573097674,1.06371569859782,1.00045224447765,"none","none",1
"b[6]","Rv","(geno)2","beta",0.279308397891216,0.231025826085312,0.128742831432733,0.430689536439052,-0.187404018195041,0.741049133404378,1.00024922858741,"none","none",0.8
"b[7]","Rv","(geno)5","beta",0.261228623700876,0.226933940662368,0.110074627686262,0.411844905042713,-0.187616652318288,0.715528898076454,1.00036368064889,"none","none",0.79
"b[8]","Rv","(trt)15:(geno)2","beta",-0.219403525144887,0.31836950705381,-0.430301520828957,-0.0129901343760585,-0.839500635556327,0.407717627381946,1.00023144638126,"none","none",0.67
"b[9]","Rv","(trt)20:(geno)2","beta",-0.237439454788619,0.270152352760672,-0.413955074813237,-0.0589256279571586,-0.775141956036326,0.303850681202353,1.00020952349343,"none","none",0.72
"b[10]","Rv","(trt)25:(geno)2","beta",-0.128189594628374,0.263005618087351,-0.300760127152693,0.0444841685907095,-0.645330053861535,0.392535955993176,1.00013068876804,"none","none",0.62
"b[11]","Rv","(trt)30:(geno)2","beta",-0.414240213061337,0.307957546328987,-0.615039762247419,-0.212700933707942,-1.0281540835793,0.190558071128687,1.00033818999629,"none","none",0.84
"b[12]","Rv","(trt)15:(geno)5","beta",0.199346141652733,0.286928914207213,0.00820090524378426,0.385995964060069,-0.361018887832594,0.770644917094486,1.00031511046056,"none","none",0.68
"b[13]","Rv","(trt)20:(geno)5","beta",0.107664520081395,0.258463734562621,-0.0654944685750938,0.277125894899825,-0.397895980041749,0.615969658692617,1.00014924548957,"none","none",0.61
"b[14]","Rv","(trt)25:(geno)5","beta",0.102848205128832,0.256395846732658,-0.0671181092818922,0.272250988028071,-0.403514346195757,0.612401052040624,1.00034254745365,"none","none",0.6
"b[15]","Rv","(trt)30:(geno)5","beta",-0.127163642160898,0.28964991466385,-0.321344363200886,0.0629015005540305,-0.695344690405634,0.45194890457159,1.00013107923524,"none","none",0.61
"G_E[1]","Rv","no_descr","G11[R]-G2[R]",-0.443893690057547,1.51816589209059,-1.45225314795866,0.562910751537432,-3.444544415722,2.5579483061711,0.999893148460636,"none","none",0.57
"G_E[2]","Rv","no_descr","G11[R]-G5",-4.67033881625614,1.55646439062706,-5.71349288758511,-3.62172812129053,-7.74107253382899,-1.6333830595573,0.999921358487388,"none","none",1
"G_E[3]","Rv","no_descr","G2[R]-G5",-4.22644512619859,1.53271328411837,-5.24577428230085,-3.21398362804759,-7.2784004078239,-1.18363060218364,1.00013664632032,"none","none",1
"T_E[1]","Rv","no_descr","trt_effect",0.776216036696879,0.178411506362564,0.653329730103223,0.88851188488404,0.45100986503594,1.1652133916814,1.00029191694377,"none","none",1
"I_E[1]","Rv","no_descr","int_effect",-0.0895721953651445,0.208158369780159,-0.223479118866884,0.0479173668586305,-0.51804129419914,0.31205714843907,1.0002939513765,"none","none",0.62
"Y[1]","Rv","no_descr","posterior value",3.97679607908113,0.662479460790496,3.52866834058312,4.4198733295626,2.67821545583822,5.2913441509946,1.00010495855735,"G11","10",1
"Y[2]","Rv","no_descr","posterior value",6.32443452797927,0.917220905604272,5.72580836065187,6.94820291288034,4.49176000681395,8.09460302967623,0.99996580874371,"G11","15",1
"Y[3]","Rv","no_descr","posterior value",10.5655671630746,1.09726004859724,9.85006968560428,11.3073255028914,8.32692756484085,12.6549011142343,0.999871800725681,"G11","20",1
"Y[4]","Rv","no_descr","posterior value",10.9710981255335,1.03850132992202,10.2846118124764,11.67772737683,8.8890093172561,12.9498528324494,1.00003284977437,"G11","25",1
"Y[5]","Rv","no_descr","posterior value",7.4061504605308,0.990466355808296,6.75694781500503,8.0694611025235,5.39537434544099,9.30220711711945,1.00007556976969,"G11","Sat'd",1
"Y[6]","Rv","no_descr","posterior value",5.25234127595265,0.838184353482081,4.68170569103655,5.82360485585199,3.61044572578405,6.88002785923143,0.999977199418704,"G2","10",1
"Y[7]","Rv","no_descr","posterior value",6.72957895040364,1.06113723848126,6.0454389068614,7.44801559307276,4.56162429558132,8.73945928751992,1.0000221482502,"G2","15",1
"Y[8]","Rv","no_descr","posterior value",11.0094608531322,1.06773804212017,10.3132790823444,11.7381829066763,8.84955371473069,13.0555569048969,1.00008157722635,"G2","20",1
"Y[9]","Rv","no_descr","posterior value",12.7498647842822,1.08817325176262,12.04065221003,13.4879805477291,10.5476589787062,14.8158756728673,0.999908289609052,"G2","25",1
"Y[10]","Rv","no_descr","posterior value",6.49318920870629,1.00858935520521,5.82202894805961,7.17175657491351,4.47785676022038,8.43705222581854,0.99993607460551,"G2","Sat'd",1
"Y[11]","Rv","no_descr","posterior value",5.15806847942787,0.820085794216411,4.61033499641789,5.70953054089764,3.52290377741177,6.75344247357579,1.00040428439438,"G5","10",1
"Y[12]","Rv","no_descr","posterior value",9.96923702154372,1.03407260313723,9.30291086940115,10.6586558103476,7.87816592794847,11.9391254371825,0.999973631842062,"G5","15",1
"Y[13]","Rv","no_descr","posterior value",15.2359059793308,1.11092621732116,14.5023869008508,15.9847911803006,12.9900977905829,17.3820626813294,0.999899410162076,"G5","20",1
"Y[14]","Rv","no_descr","posterior value",15.7636091640791,1.19675402385126,14.9918250297533,16.5663775530631,13.3180960633618,18.0540590451164,1.00004425980722,"G5","25",1
"Y[15]","Rv","no_descr","posterior value",8.45242491304626,1.007053366836,7.78764539140357,9.15184305262662,6.41002733411337,10.3532694631842,0.99987652792636,"G5","Sat'd",1
"b[1]","Rt","(Intercept)","beta",10.1356395213376,0.189759407856267,10.0154188303943,10.2654683931637,9.73592905366058,10.4804297383456,1.00050365428826,"none","none",1
"b[2]","Rt","(trt)15","beta",0.431966621706941,0.254786918993246,0.265992119337664,0.601260338345317,-0.0745193711994112,0.924763842469721,1.00020949227849,"none","none",0.93
"b[3]","Rt","(trt)20","beta",0.761762114374179,0.237844527521327,0.604637579870079,0.918845919460445,0.298227153210754,1.2273999946474,1.00021649067523,"none","none",1
"b[4]","Rt","(trt)25","beta",0.552589712330966,0.243079331403731,0.391119356550688,0.714339766942779,0.0744715633865908,1.03283278682253,1.00019350005822,"none","none",1
"b[5]","Rt","(trt)30","beta",0.427228698087822,0.253439153412638,0.258673845416947,0.596033393795622,-0.0748127578427877,0.913007959609252,1.00019886037851,"none","none",0.92
"b[6]","Rt","(geno)2","beta",0.245178255134047,0.251249842337554,0.0802418724206973,0.412897251044357,-0.25828082954843,0.736855591381075,1.00028724647811,"none","none",0.74
"b[7]","Rt","(geno)5","beta",0.265802849419914,0.247308154803646,0.103852079594576,0.428442473508663,-0.230786744375696,0.754046824175746,1.0003349176861,"none","none",0.77
"b[8]","Rt","(trt)15:(geno)2","beta",-0.287659932838083,0.379414487130856,-0.537662854681989,-0.0311202354817758,-1.04789624237166,0.444179555791252,1.00010353107382,"none","none",0.7
"b[9]","Rt","(trt)20:(geno)2","beta",-0.185463099279451,0.332020146245352,-0.406230083680402,0.033116038909128,-0.831047819167747,0.475935242178534,1.00027724917482,"none","none",0.64
"b[10]","Rt","(trt)25:(geno)2","beta",0.0420996834982741,0.333602043489028,-0.176341895669331,0.259915223480683,-0.615141708551094,0.707235116467008,1.00010656157802,"none","none",0.53
"b[11]","Rt","(trt)30:(geno)2","beta",-0.0414400096978145,0.348635066069057,-0.275197157148812,0.191271896636488,-0.733578965799251,0.642601827745078,1.0000151239286,"none","none",0.53
"b[12]","Rt","(trt)15:(geno)5","beta",0.228775747161654,0.335599326066445,0.0055290137414163,0.44842094430441,-0.420412451574748,0.90575326233603,1.00007845212844,"none","none",0.68
"b[13]","Rt","(trt)20:(geno)5","beta",0.119902420646954,0.321072997793065,-0.0936673775907045,0.330500754488373,-0.515251295100956,0.758753233084263,1.00000960505892,"none","none",0.6
"b[14]","Rt","(trt)25:(geno)5","beta",0.0077863732092541,0.345297603919989,-0.220315046270172,0.235666760350218,-0.678205127575747,0.670552699648464,1.00037492497671,"none","none",0.5
"b[15]","Rt","(trt)30:(geno)5","beta",0.139089280925447,0.337103158669058,-0.0862844306255004,0.358333788694828,-0.529215942121142,0.814074271607399,1.00013375905379,"none","none",0.61
"G_E[1]","Rt","no_descr","G11[R]-G2[R]",-3394.97764952703,12156.4084226393,-11511.4382152538,4800.17112265795,-27418.5870019735,20812.2267174982,0.99991325859505,"none","none",0.57
"G_E[2]","Rt","no_descr","G11[R]-G5",-25499.473053046,13347.8194692992,-34385.2272967654,-16801.084266694,-50831.2782508746,1719.27098862976,0.999876146985262,"none","none",0.97
"G_E[3]","Rt","no_descr","G2[R]-G5",-22104.4954035189,13750.0850429632,-31239.9632465498,-13081.2844833384,-48946.2024470008,5180.98509813026,0.999868967367273,"none","none",0.9
"T_E[1]","Rt","no_descr","trt_effect",0.543386786624977,0.197020672933278,0.407200261080032,0.669250929568987,0.181364040307509,0.953480297310116,1.00033224269959,"none","none",1
"I_E[1]","Rt","no_descr","int_effect",0.00288630795327935,0.231645075647822,-0.150745011448291,0.158841178110157,-0.451332315928563,0.443323947370216,1.00022796315423,"none","none",0.5
"Y[1]","Rt","no_descr","posterior value",25675.5505589284,4776.25440596808,22368.7199337513,28723.4285644542,16914.5428353619,35611.7080847103,1.00061203605949,"G11","10",1
"Y[2]","Rt","no_descr","posterior value",39528.7394885147,7160.67660562163,34651.9002850158,44342.0245603245,25625.8520353527,53611.6087156552,0.999936697709705,"G11","15",1
"Y[3]","Rt","no_descr","posterior value",54702.4364454313,8370.21198806003,49163.648267146,60344.4151787765,37950.1436052494,70794.1485808858,1.00000919341008,"G11","20",1
"Y[4]","Rt","no_descr","posterior value",44454.1440944738,7297.30561268242,39476.7972443332,49432.7900789152,30264.2094313409,58823.1189638002,0.999861295442553,"G11","25",1
"Y[5]","Rt","no_descr","posterior value",39322.9419016653,7033.76093861541,34511.4511360934,44050.9782002877,25768.2547111754,53305.3398436787,0.999950412553536,"G11","Sat'd",1
"Y[6]","Rt","no_descr","posterior value",32796.9434253435,5988.40517339338,28699.7035949675,36683.183106635,21444.1274866614,44915.7206033801,1.00007272236676,"G2","10",1
"Y[7]","Rt","no_descr","posterior value",38211.6025059531,8384.80223785224,32446.2674778085,43903.4048796479,22012.9896834754,54451.8393736511,1.00008663815886,"G2","15",1
"Y[8]","Rt","no_descr","posterior value",58097.4140949583,9037.3942230668,52135.0159399588,64327.9930493399,39760.5270010804,75148.571593394,0.999927538590222,"G2","20",1
"Y[9]","Rt","no_descr","posterior value",59113.2431410266,8824.11283037066,53463.1060963019,65072.1295255121,41135.2085921476,76024.2978971759,0.999830404614243,"G2","25",1
"Y[10]","Rt","no_descr","posterior value",48131.1646754369,8140.63148236748,42752.2291177795,53632.3125775376,31964.115326987,63903.3515013434,0.999971217843244,"G2","Sat'd",1
"Y[11]","Rt","no_descr","posterior value",33471.193474465,6074.88753282397,29216.90005519,37613.9947619438,22069.3808494328,45806.8070451062,0.999842757948067,"G5","10",1
"Y[12]","Rt","no_descr","posterior value",64420.4584024178,9317.84706882514,58295.6823781827,70680.9446626322,45507.4956710255,82337.8036138538,0.999852500481603,"G5","15",1
"Y[13]","Rt","no_descr","posterior value",80201.9094984773,10582.0686728711,73427.1101586376,87338.0992442617,58422.7001868703,99914.1588638032,0.999847159967964,"G5","20",1
"Y[14]","Rt","no_descr","posterior value",58607.4618236634,10342.4089157098,51752.1457797834,65775.6035127497,37523.6143951043,78219.6828486369,1.00028403783787,"G5","25",1
"Y[15]","Rt","no_descr","posterior value",58638.510428339,8661.62409668115,52759.8714231185,64531.3737371888,41250.8129208813,75067.5729113943,1.0001012081101,"G5","Sat'd",1
"b[1]","Rsa_la","(Intercept)","beta",1.77303417472364,0.117382660131661,1.70275168157178,1.85482098701428,1.50948470109948,1.9770034548461,1.00031624476134,"none","none",1
"b[2]","Rsa_la","(trt)15","beta",-0.118042151162246,0.174126487353619,-0.229442949617256,-0.00456325804141782,-0.469198079640811,0.22386565650589,1.00003965915518,"none","none",0.68
"b[3]","Rsa_la","(trt)20","beta",-0.287380839708731,0.182504772745704,-0.405752805763728,-0.164492465720341,-0.656297475246681,0.0642126367151571,1.00027339799326,"none","none",0.91
"b[4]","Rsa_la","(trt)25","beta",-0.572787144314186,0.201862246679178,-0.700853539069037,-0.437589562672261,-0.995304261968337,-0.191597534543184,1.0001643498933,"none","none",1
"b[5]","Rsa_la","(trt)30","beta",-0.530116934604952,0.197142043778575,-0.656018625913367,-0.399428031575717,-0.942244559857283,-0.158453846823693,1.00076608996791,"none","none",1
"b[6]","Rsa_la","(geno)2","beta",0.525221641823195,0.139089786847724,0.432077729707615,0.611673646595623,0.264166413550061,0.816195563597903,1.00070319817069,"none","none",1
